,filename,filepath,breed,extension,cat_or_dog
744,basset_hound_47.jpg,./data/images/basset_hound_47.jpg,basset_hound,.jpg,dog
745,basset_hound_48.jpg,./data/images/basset_hound_48.jpg,basset_hound,.jpg,dog
746,basset_hound_49.jpg,./data/images/basset_hound_49.jpg,basset_hound,.jpg,dog
747,basset_hound_4.jpg,./data/images/basset_hound_4.jpg,basset_hound,.jpg,dog
748,basset_hound_50.jpg,./data/images/basset_hound_50.jpg,basset_hound,.jpg,dog
749,basset_hound_51.jpg,./data/images/basset_hound_51.jpg,basset_hound,.jpg,dog
750,basset_hound_52.jpg,./data/images/basset_hound_52.jpg,basset_hound,.jpg,dog
751,basset_hound_53.jpg,./data/images/basset_hound_53.jpg,basset_hound,.jpg,dog
752,basset_hound_54.jpg,./data/images/basset_hound_54.jpg,basset_hound,.jpg,dog
753,basset_hound_55.jpg,./data/images/basset_hound_55.jpg,basset_hound,.jpg,dog
754,basset_hound_56.jpg,./data/images/basset_hound_56.jpg,basset_hound,.jpg,dog
755,basset_hound_57.jpg,./data/images/basset_hound_57.jpg,basset_hound,.jpg,dog
756,basset_hound_58.jpg,./data/images/basset_hound_58.jpg,basset_hound,.jpg,dog
757,basset_hound_59.jpg,./data/images/basset_hound_59.jpg,basset_hound,.jpg,dog
758,basset_hound_5.jpg,./data/images/basset_hound_5.jpg,basset_hound,.jpg,dog
759,basset_hound_60.jpg,./data/images/basset_hound_60.jpg,basset_hound,.jpg,dog
760,basset_hound_61.jpg,./data/images/basset_hound_61.jpg,basset_hound,.jpg,dog
761,basset_hound_62.jpg,./data/images/basset_hound_62.jpg,basset_hound,.jpg,dog
762,basset_hound_63.jpg,./data/images/basset_hound_63.jpg,basset_hound,.jpg,dog
763,basset_hound_64.jpg,./data/images/basset_hound_64.jpg,basset_hound,.jpg,dog
764,basset_hound_65.jpg,./data/images/basset_hound_65.jpg,basset_hound,.jpg,dog
765,basset_hound_66.jpg,./data/images/basset_hound_66.jpg,basset_hound,.jpg,dog
766,basset_hound_67.jpg,./data/images/basset_hound_67.jpg,basset_hound,.jpg,dog
767,basset_hound_68.jpg,./data/images/basset_hound_68.jpg,basset_hound,.jpg,dog
768,basset_hound_69.jpg,./data/images/basset_hound_69.jpg,basset_hound,.jpg,dog
769,basset_hound_6.jpg,./data/images/basset_hound_6.jpg,basset_hound,.jpg,dog
770,basset_hound_70.jpg,./data/images/basset_hound_70.jpg,basset_hound,.jpg,dog
771,basset_hound_71.jpg,./data/images/basset_hound_71.jpg,basset_hound,.jpg,dog
772,basset_hound_72.jpg,./data/images/basset_hound_72.jpg,basset_hound,.jpg,dog
773,basset_hound_73.jpg,./data/images/basset_hound_73.jpg,basset_hound,.jpg,dog
774,basset_hound_74.jpg,./data/images/basset_hound_74.jpg,basset_hound,.jpg,dog
775,basset_hound_75.jpg,./data/images/basset_hound_75.jpg,basset_hound,.jpg,dog
776,basset_hound_76.jpg,./data/images/basset_hound_76.jpg,basset_hound,.jpg,dog
777,basset_hound_77.jpg,./data/images/basset_hound_77.jpg,basset_hound,.jpg,dog
778,basset_hound_78.jpg,./data/images/basset_hound_78.jpg,basset_hound,.jpg,dog
779,basset_hound_79.jpg,./data/images/basset_hound_79.jpg,basset_hound,.jpg,dog
780,basset_hound_7.jpg,./data/images/basset_hound_7.jpg,basset_hound,.jpg,dog
781,basset_hound_80.jpg,./data/images/basset_hound_80.jpg,basset_hound,.jpg,dog
782,basset_hound_81.jpg,./data/images/basset_hound_81.jpg,basset_hound,.jpg,dog
783,basset_hound_82.jpg,./data/images/basset_hound_82.jpg,basset_hound,.jpg,dog
784,basset_hound_83.jpg,./data/images/basset_hound_83.jpg,basset_hound,.jpg,dog
785,basset_hound_84.jpg,./data/images/basset_hound_84.jpg,basset_hound,.jpg,dog
786,basset_hound_85.jpg,./data/images/basset_hound_85.jpg,basset_hound,.jpg,dog
787,basset_hound_86.jpg,./data/images/basset_hound_86.jpg,basset_hound,.jpg,dog
788,basset_hound_87.jpg,./data/images/basset_hound_87.jpg,basset_hound,.jpg,dog
789,basset_hound_88.jpg,./data/images/basset_hound_88.jpg,basset_hound,.jpg,dog
790,basset_hound_89.jpg,./data/images/basset_hound_89.jpg,basset_hound,.jpg,dog
791,basset_hound_8.jpg,./data/images/basset_hound_8.jpg,basset_hound,.jpg,dog
792,basset_hound_90.jpg,./data/images/basset_hound_90.jpg,basset_hound,.jpg,dog
793,basset_hound_91.jpg,./data/images/basset_hound_91.jpg,basset_hound,.jpg,dog
794,basset_hound_92.jpg,./data/images/basset_hound_92.jpg,basset_hound,.jpg,dog
795,basset_hound_93.jpg,./data/images/basset_hound_93.jpg,basset_hound,.jpg,dog
796,basset_hound_94.jpg,./data/images/basset_hound_94.jpg,basset_hound,.jpg,dog
797,basset_hound_95.jpg,./data/images/basset_hound_95.jpg,basset_hound,.jpg,dog
798,basset_hound_96.jpg,./data/images/basset_hound_96.jpg,basset_hound,.jpg,dog
799,basset_hound_97.jpg,./data/images/basset_hound_97.jpg,basset_hound,.jpg,dog
800,basset_hound_98.jpg,./data/images/basset_hound_98.jpg,basset_hound,.jpg,dog
801,basset_hound_99.jpg,./data/images/basset_hound_99.jpg,basset_hound,.jpg,dog
802,basset_hound_9.jpg,./data/images/basset_hound_9.jpg,basset_hound,.jpg,dog
803,beagle_100.jpg,./data/images/beagle_100.jpg,beagle,.jpg,dog
804,beagle_101.jpg,./data/images/beagle_101.jpg,beagle,.jpg,dog
805,beagle_102.jpg,./data/images/beagle_102.jpg,beagle,.jpg,dog
806,beagle_103.jpg,./data/images/beagle_103.jpg,beagle,.jpg,dog
807,beagle_104.jpg,./data/images/beagle_104.jpg,beagle,.jpg,dog
808,beagle_105.jpg,./data/images/beagle_105.jpg,beagle,.jpg,dog
809,beagle_107.jpg,./data/images/beagle_107.jpg,beagle,.jpg,dog
810,beagle_108.jpg,./data/images/beagle_108.jpg,beagle,.jpg,dog
811,beagle_109.jpg,./data/images/beagle_109.jpg,beagle,.jpg,dog
812,beagle_10.jpg,./data/images/beagle_10.jpg,beagle,.jpg,dog
813,beagle_110.jpg,./data/images/beagle_110.jpg,beagle,.jpg,dog
814,beagle_111.jpg,./data/images/beagle_111.jpg,beagle,.jpg,dog
815,beagle_112.jpg,./data/images/beagle_112.jpg,beagle,.jpg,dog
816,beagle_113.jpg,./data/images/beagle_113.jpg,beagle,.jpg,dog
817,beagle_114.jpg,./data/images/beagle_114.jpg,beagle,.jpg,dog
818,beagle_115.jpg,./data/images/beagle_115.jpg,beagle,.jpg,dog
819,beagle_116.jpg,./data/images/beagle_116.jpg,beagle,.jpg,dog
820,beagle_117.jpg,./data/images/beagle_117.jpg,beagle,.jpg,dog
821,beagle_118.jpg,./data/images/beagle_118.jpg,beagle,.jpg,dog
822,beagle_119.jpg,./data/images/beagle_119.jpg,beagle,.jpg,dog
823,beagle_120.jpg,./data/images/beagle_120.jpg,beagle,.jpg,dog
824,beagle_121.jpg,./data/images/beagle_121.jpg,beagle,.jpg,dog
825,beagle_122.jpg,./data/images/beagle_122.jpg,beagle,.jpg,dog
826,beagle_123.jpg,./data/images/beagle_123.jpg,beagle,.jpg,dog
827,beagle_124.jpg,./data/images/beagle_124.jpg,beagle,.jpg,dog
828,beagle_125.jpg,./data/images/beagle_125.jpg,beagle,.jpg,dog
829,beagle_126.jpg,./data/images/beagle_126.jpg,beagle,.jpg,dog
830,beagle_127.jpg,./data/images/beagle_127.jpg,beagle,.jpg,dog
831,beagle_128.jpg,./data/images/beagle_128.jpg,beagle,.jpg,dog
832,beagle_129.jpg,./data/images/beagle_129.jpg,beagle,.jpg,dog
833,beagle_12.jpg,./data/images/beagle_12.jpg,beagle,.jpg,dog
834,beagle_130.jpg,./data/images/beagle_130.jpg,beagle,.jpg,dog
835,beagle_131.jpg,./data/images/beagle_131.jpg,beagle,.jpg,dog
836,beagle_133.jpg,./data/images/beagle_133.jpg,beagle,.jpg,dog
837,beagle_134.jpg,./data/images/beagle_134.jpg,beagle,.jpg,dog
838,beagle_135.jpg,./data/images/beagle_135.jpg,beagle,.jpg,dog
839,beagle_136.jpg,./data/images/beagle_136.jpg,beagle,.jpg,dog
840,beagle_137.jpg,./data/images/beagle_137.jpg,beagle,.jpg,dog
841,beagle_138.jpg,./data/images/beagle_138.jpg,beagle,.jpg,dog
842,beagle_139.jpg,./data/images/beagle_139.jpg,beagle,.jpg,dog
843,beagle_13.jpg,./data/images/beagle_13.jpg,beagle,.jpg,dog
844,beagle_140.jpg,./data/images/beagle_140.jpg,beagle,.jpg,dog
845,beagle_141.jpg,./data/images/beagle_141.jpg,beagle,.jpg,dog
846,beagle_142.jpg,./data/images/beagle_142.jpg,beagle,.jpg,dog
847,beagle_143.jpg,./data/images/beagle_143.jpg,beagle,.jpg,dog
848,beagle_144.jpg,./data/images/beagle_144.jpg,beagle,.jpg,dog
849,beagle_145.jpg,./data/images/beagle_145.jpg,beagle,.jpg,dog
850,beagle_146.jpg,./data/images/beagle_146.jpg,beagle,.jpg,dog
851,beagle_147.jpg,./data/images/beagle_147.jpg,beagle,.jpg,dog
852,beagle_148.jpg,./data/images/beagle_148.jpg,beagle,.jpg,dog
853,beagle_149.jpg,./data/images/beagle_149.jpg,beagle,.jpg,dog
854,beagle_14.jpg,./data/images/beagle_14.jpg,beagle,.jpg,dog
855,beagle_150.jpg,./data/images/beagle_150.jpg,beagle,.jpg,dog
856,beagle_151.jpg,./data/images/beagle_151.jpg,beagle,.jpg,dog
857,beagle_152.jpg,./data/images/beagle_152.jpg,beagle,.jpg,dog
858,beagle_153.jpg,./data/images/beagle_153.jpg,beagle,.jpg,dog
859,beagle_154.jpg,./data/images/beagle_154.jpg,beagle,.jpg,dog
860,beagle_155.jpg,./data/images/beagle_155.jpg,beagle,.jpg,dog
861,beagle_156.jpg,./data/images/beagle_156.jpg,beagle,.jpg,dog
862,beagle_157.jpg,./data/images/beagle_157.jpg,beagle,.jpg,dog
863,beagle_158.jpg,./data/images/beagle_158.jpg,beagle,.jpg,dog
864,beagle_15.jpg,./data/images/beagle_15.jpg,beagle,.jpg,dog
865,beagle_160.jpg,./data/images/beagle_160.jpg,beagle,.jpg,dog
866,beagle_161.jpg,./data/images/beagle_161.jpg,beagle,.jpg,dog
867,beagle_162.jpg,./data/images/beagle_162.jpg,beagle,.jpg,dog
868,beagle_163.jpg,./data/images/beagle_163.jpg,beagle,.jpg,dog
869,beagle_164.jpg,./data/images/beagle_164.jpg,beagle,.jpg,dog
870,beagle_165.jpg,./data/images/beagle_165.jpg,beagle,.jpg,dog
871,beagle_166.jpg,./data/images/beagle_166.jpg,beagle,.jpg,dog
872,beagle_167.jpg,./data/images/beagle_167.jpg,beagle,.jpg,dog
873,beagle_168.jpg,./data/images/beagle_168.jpg,beagle,.jpg,dog
874,beagle_169.jpg,./data/images/beagle_169.jpg,beagle,.jpg,dog
875,beagle_16.jpg,./data/images/beagle_16.jpg,beagle,.jpg,dog
876,beagle_170.jpg,./data/images/beagle_170.jpg,beagle,.jpg,dog
877,beagle_171.jpg,./data/images/beagle_171.jpg,beagle,.jpg,dog
878,beagle_172.jpg,./data/images/beagle_172.jpg,beagle,.jpg,dog
879,beagle_173.jpg,./data/images/beagle_173.jpg,beagle,.jpg,dog
880,beagle_174.jpg,./data/images/beagle_174.jpg,beagle,.jpg,dog
881,beagle_175.jpg,./data/images/beagle_175.jpg,beagle,.jpg,dog
882,beagle_176.jpg,./data/images/beagle_176.jpg,beagle,.jpg,dog
883,beagle_177.jpg,./data/images/beagle_177.jpg,beagle,.jpg,dog
884,beagle_178.jpg,./data/images/beagle_178.jpg,beagle,.jpg,dog
885,beagle_179.jpg,./data/images/beagle_179.jpg,beagle,.jpg,dog
886,beagle_17.jpg,./data/images/beagle_17.jpg,beagle,.jpg,dog
887,beagle_180.jpg,./data/images/beagle_180.jpg,beagle,.jpg,dog
888,beagle_181.jpg,./data/images/beagle_181.jpg,beagle,.jpg,dog
889,beagle_182.jpg,./data/images/beagle_182.jpg,beagle,.jpg,dog
890,beagle_183.jpg,./data/images/beagle_183.jpg,beagle,.jpg,dog
891,beagle_184.jpg,./data/images/beagle_184.jpg,beagle,.jpg,dog
892,beagle_185.jpg,./data/images/beagle_185.jpg,beagle,.jpg,dog
893,beagle_186.jpg,./data/images/beagle_186.jpg,beagle,.jpg,dog
894,beagle_187.jpg,./data/images/beagle_187.jpg,beagle,.jpg,dog
895,beagle_188.jpg,./data/images/beagle_188.jpg,beagle,.jpg,dog
896,beagle_189.jpg,./data/images/beagle_189.jpg,beagle,.jpg,dog
897,beagle_18.jpg,./data/images/beagle_18.jpg,beagle,.jpg,dog
898,beagle_190.jpg,./data/images/beagle_190.jpg,beagle,.jpg,dog
899,beagle_191.jpg,./data/images/beagle_191.jpg,beagle,.jpg,dog
900,beagle_192.jpg,./data/images/beagle_192.jpg,beagle,.jpg,dog
901,beagle_193.jpg,./data/images/beagle_193.jpg,beagle,.jpg,dog
902,beagle_194.jpg,./data/images/beagle_194.jpg,beagle,.jpg,dog
903,beagle_195.jpg,./data/images/beagle_195.jpg,beagle,.jpg,dog
904,beagle_196.jpg,./data/images/beagle_196.jpg,beagle,.jpg,dog
905,beagle_197.jpg,./data/images/beagle_197.jpg,beagle,.jpg,dog
906,beagle_198.jpg,./data/images/beagle_198.jpg,beagle,.jpg,dog
907,beagle_199.jpg,./data/images/beagle_199.jpg,beagle,.jpg,dog
908,beagle_19.jpg,./data/images/beagle_19.jpg,beagle,.jpg,dog
909,beagle_1.jpg,./data/images/beagle_1.jpg,beagle,.jpg,dog
910,beagle_200.jpg,./data/images/beagle_200.jpg,beagle,.jpg,dog
911,beagle_201.jpg,./data/images/beagle_201.jpg,beagle,.jpg,dog
912,beagle_202.jpg,./data/images/beagle_202.jpg,beagle,.jpg,dog
913,beagle_203.jpg,./data/images/beagle_203.jpg,beagle,.jpg,dog
914,beagle_204.jpg,./data/images/beagle_204.jpg,beagle,.jpg,dog
915,beagle_20.jpg,./data/images/beagle_20.jpg,beagle,.jpg,dog
916,beagle_21.jpg,./data/images/beagle_21.jpg,beagle,.jpg,dog
917,beagle_22.jpg,./data/images/beagle_22.jpg,beagle,.jpg,dog
918,beagle_23.jpg,./data/images/beagle_23.jpg,beagle,.jpg,dog
919,beagle_24.jpg,./data/images/beagle_24.jpg,beagle,.jpg,dog
920,beagle_25.jpg,./data/images/beagle_25.jpg,beagle,.jpg,dog
921,beagle_26.jpg,./data/images/beagle_26.jpg,beagle,.jpg,dog
922,beagle_27.jpg,./data/images/beagle_27.jpg,beagle,.jpg,dog
923,beagle_28.jpg,./data/images/beagle_28.jpg,beagle,.jpg,dog
924,beagle_29.jpg,./data/images/beagle_29.jpg,beagle,.jpg,dog
925,beagle_2.jpg,./data/images/beagle_2.jpg,beagle,.jpg,dog
926,beagle_30.jpg,./data/images/beagle_30.jpg,beagle,.jpg,dog
927,beagle_31.jpg,./data/images/beagle_31.jpg,beagle,.jpg,dog
928,beagle_32.jpg,./data/images/beagle_32.jpg,beagle,.jpg,dog
929,beagle_33.jpg,./data/images/beagle_33.jpg,beagle,.jpg,dog
930,beagle_34.jpg,./data/images/beagle_34.jpg,beagle,.jpg,dog
931,beagle_35.jpg,./data/images/beagle_35.jpg,beagle,.jpg,dog
932,beagle_36.jpg,./data/images/beagle_36.jpg,beagle,.jpg,dog
933,beagle_37.jpg,./data/images/beagle_37.jpg,beagle,.jpg,dog
934,beagle_38.jpg,./data/images/beagle_38.jpg,beagle,.jpg,dog
935,beagle_39.jpg,./data/images/beagle_39.jpg,beagle,.jpg,dog
936,beagle_3.jpg,./data/images/beagle_3.jpg,beagle,.jpg,dog
937,beagle_40.jpg,./data/images/beagle_40.jpg,beagle,.jpg,dog
938,beagle_41.jpg,./data/images/beagle_41.jpg,beagle,.jpg,dog
939,beagle_42.jpg,./data/images/beagle_42.jpg,beagle,.jpg,dog
940,beagle_43.jpg,./data/images/beagle_43.jpg,beagle,.jpg,dog
941,beagle_44.jpg,./data/images/beagle_44.jpg,beagle,.jpg,dog
942,beagle_45.jpg,./data/images/beagle_45.jpg,beagle,.jpg,dog
943,beagle_46.jpg,./data/images/beagle_46.jpg,beagle,.jpg,dog
944,beagle_47.jpg,./data/images/beagle_47.jpg,beagle,.jpg,dog
945,beagle_48.jpg,./data/images/beagle_48.jpg,beagle,.jpg,dog
946,beagle_49.jpg,./data/images/beagle_49.jpg,beagle,.jpg,dog
947,beagle_4.jpg,./data/images/beagle_4.jpg,beagle,.jpg,dog
948,beagle_50.jpg,./data/images/beagle_50.jpg,beagle,.jpg,dog
949,beagle_51.jpg,./data/images/beagle_51.jpg,beagle,.jpg,dog
950,beagle_52.jpg,./data/images/beagle_52.jpg,beagle,.jpg,dog
951,beagle_53.jpg,./data/images/beagle_53.jpg,beagle,.jpg,dog
952,beagle_54.jpg,./data/images/beagle_54.jpg,beagle,.jpg,dog
953,beagle_55.jpg,./data/images/beagle_55.jpg,beagle,.jpg,dog
954,beagle_56.jpg,./data/images/beagle_56.jpg,beagle,.jpg,dog
955,beagle_57.jpg,./data/images/beagle_57.jpg,beagle,.jpg,dog
956,beagle_58.jpg,./data/images/beagle_58.jpg,beagle,.jpg,dog
957,beagle_59.jpg,./data/images/beagle_59.jpg,beagle,.jpg,dog
958,beagle_5.jpg,./data/images/beagle_5.jpg,beagle,.jpg,dog
959,beagle_60.jpg,./data/images/beagle_60.jpg,beagle,.jpg,dog
960,beagle_61.jpg,./data/images/beagle_61.jpg,beagle,.jpg,dog
961,beagle_62.jpg,./data/images/beagle_62.jpg,beagle,.jpg,dog
962,beagle_63.jpg,./data/images/beagle_63.jpg,beagle,.jpg,dog
963,beagle_64.jpg,./data/images/beagle_64.jpg,beagle,.jpg,dog
964,beagle_65.jpg,./data/images/beagle_65.jpg,beagle,.jpg,dog
965,beagle_66.jpg,./data/images/beagle_66.jpg,beagle,.jpg,dog
966,beagle_67.jpg,./data/images/beagle_67.jpg,beagle,.jpg,dog
967,beagle_68.jpg,./data/images/beagle_68.jpg,beagle,.jpg,dog
968,beagle_69.jpg,./data/images/beagle_69.jpg,beagle,.jpg,dog
969,beagle_6.jpg,./data/images/beagle_6.jpg,beagle,.jpg,dog
970,beagle_70.jpg,./data/images/beagle_70.jpg,beagle,.jpg,dog
971,beagle_71.jpg,./data/images/beagle_71.jpg,beagle,.jpg,dog
972,beagle_72.jpg,./data/images/beagle_72.jpg,beagle,.jpg,dog
973,beagle_73.jpg,./data/images/beagle_73.jpg,beagle,.jpg,dog
974,beagle_74.jpg,./data/images/beagle_74.jpg,beagle,.jpg,dog
975,beagle_75.jpg,./data/images/beagle_75.jpg,beagle,.jpg,dog
976,beagle_76.jpg,./data/images/beagle_76.jpg,beagle,.jpg,dog
977,beagle_77.jpg,./data/images/beagle_77.jpg,beagle,.jpg,dog
978,beagle_78.jpg,./data/images/beagle_78.jpg,beagle,.jpg,dog
979,beagle_79.jpg,./data/images/beagle_79.jpg,beagle,.jpg,dog
980,beagle_7.jpg,./data/images/beagle_7.jpg,beagle,.jpg,dog
981,beagle_80.jpg,./data/images/beagle_80.jpg,beagle,.jpg,dog
982,beagle_81.jpg,./data/images/beagle_81.jpg,beagle,.jpg,dog
983,beagle_82.jpg,./data/images/beagle_82.jpg,beagle,.jpg,dog
984,beagle_83.jpg,./data/images/beagle_83.jpg,beagle,.jpg,dog
985,beagle_84.jpg,./data/images/beagle_84.jpg,beagle,.jpg,dog
986,beagle_85.jpg,./data/images/beagle_85.jpg,beagle,.jpg,dog
987,beagle_86.jpg,./data/images/beagle_86.jpg,beagle,.jpg,dog
988,beagle_87.jpg,./data/images/beagle_87.jpg,beagle,.jpg,dog
989,beagle_88.jpg,./data/images/beagle_88.jpg,beagle,.jpg,dog
990,beagle_89.jpg,./data/images/beagle_89.jpg,beagle,.jpg,dog
991,beagle_8.jpg,./data/images/beagle_8.jpg,beagle,.jpg,dog
992,beagle_90.jpg,./data/images/beagle_90.jpg,beagle,.jpg,dog
993,beagle_91.jpg,./data/images/beagle_91.jpg,beagle,.jpg,dog
994,beagle_92.jpg,./data/images/beagle_92.jpg,beagle,.jpg,dog
995,beagle_93.jpg,./data/images/beagle_93.jpg,beagle,.jpg,dog
996,beagle_94.jpg,./data/images/beagle_94.jpg,beagle,.jpg,dog
997,beagle_95.jpg,./data/images/beagle_95.jpg,beagle,.jpg,dog
998,beagle_96.jpg,./data/images/beagle_96.jpg,beagle,.jpg,dog
999,beagle_97.jpg,./data/images/beagle_97.jpg,beagle,.jpg,dog
1000,beagle_98.jpg,./data/images/beagle_98.jpg,beagle,.jpg,dog
1001,beagle_99.jpg,./data/images/beagle_99.jpg,beagle,.jpg,dog
1002,beagle_9.jpg,./data/images/beagle_9.jpg,beagle,.jpg,dog
1003,Bengal_100.jpg,./data/images/Bengal_100.jpg,Bengal,.jpg,cat
1004,Bengal_101.jpg,./data/images/Bengal_101.jpg,Bengal,.jpg,cat
1005,Bengal_102.jpg,./data/images/Bengal_102.jpg,Bengal,.jpg,cat
1006,Bengal_103.jpg,./data/images/Bengal_103.jpg,Bengal,.jpg,cat
1007,Bengal_104.jpg,./data/images/Bengal_104.jpg,Bengal,.jpg,cat
1008,Bengal_105.jpg,./data/images/Bengal_105.jpg,Bengal,.jpg,cat
1009,Bengal_106.jpg,./data/images/Bengal_106.jpg,Bengal,.jpg,cat
1010,Bengal_107.jpg,./data/images/Bengal_107.jpg,Bengal,.jpg,cat
1011,Bengal_108.jpg,./data/images/Bengal_108.jpg,Bengal,.jpg,cat
1012,Bengal_109.jpg,./data/images/Bengal_109.jpg,Bengal,.jpg,cat
1013,Bengal_10.jpg,./data/images/Bengal_10.jpg,Bengal,.jpg,cat
1014,Bengal_110.jpg,./data/images/Bengal_110.jpg,Bengal,.jpg,cat
1015,Bengal_111.jpg,./data/images/Bengal_111.jpg,Bengal,.jpg,cat
1016,Bengal_112.jpg,./data/images/Bengal_112.jpg,Bengal,.jpg,cat
1017,Bengal_113.jpg,./data/images/Bengal_113.jpg,Bengal,.jpg,cat
1018,Bengal_114.jpg,./data/images/Bengal_114.jpg,Bengal,.jpg,cat
1019,Bengal_115.jpg,./data/images/Bengal_115.jpg,Bengal,.jpg,cat
1020,Bengal_116.jpg,./data/images/Bengal_116.jpg,Bengal,.jpg,cat
1021,Bengal_117.jpg,./data/images/Bengal_117.jpg,Bengal,.jpg,cat
1022,Bengal_118.jpg,./data/images/Bengal_118.jpg,Bengal,.jpg,cat
1023,Bengal_119.jpg,./data/images/Bengal_119.jpg,Bengal,.jpg,cat
1024,Bengal_11.jpg,./data/images/Bengal_11.jpg,Bengal,.jpg,cat
1025,Bengal_120.jpg,./data/images/Bengal_120.jpg,Bengal,.jpg,cat
1026,Bengal_121.jpg,./data/images/Bengal_121.jpg,Bengal,.jpg,cat
1027,Bengal_122.jpg,./data/images/Bengal_122.jpg,Bengal,.jpg,cat
1028,Bengal_123.jpg,./data/images/Bengal_123.jpg,Bengal,.jpg,cat
1029,Bengal_124.jpg,./data/images/Bengal_124.jpg,Bengal,.jpg,cat
1030,Bengal_125.jpg,./data/images/Bengal_125.jpg,Bengal,.jpg,cat
1031,Bengal_126.jpg,./data/images/Bengal_126.jpg,Bengal,.jpg,cat
1032,Bengal_127.jpg,./data/images/Bengal_127.jpg,Bengal,.jpg,cat
1033,Bengal_128.jpg,./data/images/Bengal_128.jpg,Bengal,.jpg,cat
1034,Bengal_129.jpg,./data/images/Bengal_129.jpg,Bengal,.jpg,cat
1035,Bengal_12.jpg,./data/images/Bengal_12.jpg,Bengal,.jpg,cat
1036,Bengal_130.jpg,./data/images/Bengal_130.jpg,Bengal,.jpg,cat
1037,Bengal_131.jpg,./data/images/Bengal_131.jpg,Bengal,.jpg,cat
1038,Bengal_132.jpg,./data/images/Bengal_132.jpg,Bengal,.jpg,cat
1039,Bengal_133.jpg,./data/images/Bengal_133.jpg,Bengal,.jpg,cat
1040,Bengal_134.jpg,./data/images/Bengal_134.jpg,Bengal,.jpg,cat
1041,Bengal_135.jpg,./data/images/Bengal_135.jpg,Bengal,.jpg,cat
1042,Bengal_136.jpg,./data/images/Bengal_136.jpg,Bengal,.jpg,cat
1043,Bengal_137.jpg,./data/images/Bengal_137.jpg,Bengal,.jpg,cat
1044,Bengal_138.jpg,./data/images/Bengal_138.jpg,Bengal,.jpg,cat
1045,Bengal_139.jpg,./data/images/Bengal_139.jpg,Bengal,.jpg,cat
1046,Bengal_13.jpg,./data/images/Bengal_13.jpg,Bengal,.jpg,cat
1047,Bengal_140.jpg,./data/images/Bengal_140.jpg,Bengal,.jpg,cat
1048,Bengal_141.jpg,./data/images/Bengal_141.jpg,Bengal,.jpg,cat
1049,Bengal_142.jpg,./data/images/Bengal_142.jpg,Bengal,.jpg,cat
1050,Bengal_143.jpg,./data/images/Bengal_143.jpg,Bengal,.jpg,cat
1051,Bengal_144.jpg,./data/images/Bengal_144.jpg,Bengal,.jpg,cat
1052,Bengal_145.jpg,./data/images/Bengal_145.jpg,Bengal,.jpg,cat
1053,Bengal_146.jpg,./data/images/Bengal_146.jpg,Bengal,.jpg,cat
1054,Bengal_147.jpg,./data/images/Bengal_147.jpg,Bengal,.jpg,cat
1055,Bengal_148.jpg,./data/images/Bengal_148.jpg,Bengal,.jpg,cat
1056,Bengal_149.jpg,./data/images/Bengal_149.jpg,Bengal,.jpg,cat
1057,Bengal_14.jpg,./data/images/Bengal_14.jpg,Bengal,.jpg,cat
1058,Bengal_150.jpg,./data/images/Bengal_150.jpg,Bengal,.jpg,cat
1059,Bengal_151.jpg,./data/images/Bengal_151.jpg,Bengal,.jpg,cat
1060,Bengal_152.jpg,./data/images/Bengal_152.jpg,Bengal,.jpg,cat
1061,Bengal_153.jpg,./data/images/Bengal_153.jpg,Bengal,.jpg,cat
1062,Bengal_154.jpg,./data/images/Bengal_154.jpg,Bengal,.jpg,cat
1063,Bengal_155.jpg,./data/images/Bengal_155.jpg,Bengal,.jpg,cat
1064,Bengal_156.jpg,./data/images/Bengal_156.jpg,Bengal,.jpg,cat
1065,Bengal_157.jpg,./data/images/Bengal_157.jpg,Bengal,.jpg,cat
1066,Bengal_158.jpg,./data/images/Bengal_158.jpg,Bengal,.jpg,cat
1067,Bengal_159.jpg,./data/images/Bengal_159.jpg,Bengal,.jpg,cat
1068,Bengal_15.jpg,./data/images/Bengal_15.jpg,Bengal,.jpg,cat
1069,Bengal_160.jpg,./data/images/Bengal_160.jpg,Bengal,.jpg,cat
1070,Bengal_161.jpg,./data/images/Bengal_161.jpg,Bengal,.jpg,cat
1071,Bengal_162.jpg,./data/images/Bengal_162.jpg,Bengal,.jpg,cat
1072,Bengal_163.jpg,./data/images/Bengal_163.jpg,Bengal,.jpg,cat
1073,Bengal_164.jpg,./data/images/Bengal_164.jpg,Bengal,.jpg,cat
1074,Bengal_165.jpg,./data/images/Bengal_165.jpg,Bengal,.jpg,cat
1075,Bengal_166.jpg,./data/images/Bengal_166.jpg,Bengal,.jpg,cat
1076,Bengal_167.jpg,./data/images/Bengal_167.jpg,Bengal,.jpg,cat
1077,Bengal_168.jpg,./data/images/Bengal_168.jpg,Bengal,.jpg,cat
1078,Bengal_169.jpg,./data/images/Bengal_169.jpg,Bengal,.jpg,cat
1079,Bengal_16.jpg,./data/images/Bengal_16.jpg,Bengal,.jpg,cat
1080,Bengal_170.jpg,./data/images/Bengal_170.jpg,Bengal,.jpg,cat
1081,Bengal_171.jpg,./data/images/Bengal_171.jpg,Bengal,.jpg,cat
1082,Bengal_172.jpg,./data/images/Bengal_172.jpg,Bengal,.jpg,cat
1083,Bengal_173.jpg,./data/images/Bengal_173.jpg,Bengal,.jpg,cat
